1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: 1D00000063E84241
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 120 second(s)
Mission Start Time:  Thu Mar 24 14:23:01 CDT 2022
Mission Sample Count:  8192
Roll Over Enabled?  true(rolled over occurred)
First Sample Timestamp:  Fri Mar 25 02:01:01 CDT 2022
Total Mission Samples:  8541
Total Device Samples:  235509
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
3/25/22 2:15:01 PM,C,18.072
3/25/22 2:17:01 PM,C,18.072
3/25/22 2:19:01 PM,C,18.572
3/25/22 2:21:01 PM,C,18.572
3/25/22 2:23:01 PM,C,18.572
3/25/22 2:25:01 PM,C,18.572
3/25/22 2:27:01 PM,C,18.572
3/25/22 2:29:01 PM,C,19.073
3/25/22 2:31:01 PM,C,19.073
3/25/22 2:33:01 PM,C,19.574
3/25/22 2:35:01 PM,C,19.574
3/25/22 2:37:01 PM,C,19.574
3/25/22 2:39:01 PM,C,19.574
3/25/22 2:41:01 PM,C,20.074
3/25/22 2:43:01 PM,C,20.074
3/25/22 2:45:01 PM,C,20.074
3/25/22 2:47:01 PM,C,20.074
3/25/22 2:49:01 PM,C,19.574
3/25/22 2:51:01 PM,C,19.574
3/25/22 2:53:01 PM,C,19.073
3/25/22 2:55:01 PM,C,19.073
3/25/22 2:57:01 PM,C,19.574
3/25/22 2:59:01 PM,C,19.574
3/25/22 3:01:01 PM,C,19.574
3/25/22 3:03:01 PM,C,19.574
3/25/22 3:05:01 PM,C,19.574
3/25/22 3:07:01 PM,C,19.574
3/25/22 3:09:01 PM,C,19.574
3/25/22 3:11:01 PM,C,19.574
3/25/22 3:13:01 PM,C,19.574
3/25/22 3:15:01 PM,C,20.074
3/25/22 3:17:01 PM,C,20.074
3/25/22 3:19:01 PM,C,20.574
3/25/22 3:21:01 PM,C,20.574
3/25/22 3:23:01 PM,C,20.574
3/25/22 3:25:01 PM,C,20.574
3/25/22 3:27:01 PM,C,20.574
3/25/22 3:29:01 PM,C,21.075
3/25/22 3:31:01 PM,C,21.075
3/25/22 3:33:01 PM,C,21.075
3/25/22 3:35:01 PM,C,21.075
3/25/22 3:37:01 PM,C,21.075
3/25/22 3:39:01 PM,C,21.575
3/25/22 3:41:01 PM,C,21.575
3/25/22 3:43:01 PM,C,21.575
3/25/22 3:45:01 PM,C,21.575
3/25/22 3:47:01 PM,C,22.075
3/25/22 3:49:01 PM,C,22.075
3/25/22 3:51:01 PM,C,22.075
3/25/22 3:53:01 PM,C,22.576
3/25/22 3:55:01 PM,C,22.576
3/25/22 3:57:01 PM,C,23.076
3/25/22 3:59:01 PM,C,23.076
3/25/22 4:01:01 PM,C,23.076
3/25/22 4:03:01 PM,C,23.576
3/25/22 4:05:01 PM,C,23.576
3/25/22 4:07:01 PM,C,24.076
3/25/22 4:09:01 PM,C,24.076
3/25/22 4:11:01 PM,C,24.076
3/25/22 4:13:01 PM,C,24.576
3/25/22 4:15:01 PM,C,24.576
3/25/22 4:17:01 PM,C,25.076
3/25/22 4:19:01 PM,C,25.076
3/25/22 4:21:01 PM,C,25.076
3/25/22 4:23:01 PM,C,25.576
3/25/22 4:25:01 PM,C,25.576
3/25/22 4:27:01 PM,C,25.576
3/25/22 4:29:01 PM,C,25.576
3/25/22 4:31:01 PM,C,26.076
3/25/22 4:33:01 PM,C,26.076
